tidy_tweet,Sentiment
Awww  sweet  RT  What can I say  twitpic com  v  q ,Positive
Complete list of SAG winners here  plus a shot of the Modern Family cast up on stage  http   eonli ne fsEKlj #sagawards #modernfamily,Positive
Well deserved  Modern Family cast  Oustanding Ensemble in a Comedy Series at the SAG Awards  Way to go     #sagawards #modernfamily,Positive
RT   New blog post  The Modern Family Cast Celebrates Their SAG Win and the Compliments They Get From Their    http   bit    ,Positive
RT   Thank you to every SAG member who voted for us  It s a huge honor  So happy that I get to share this w  my cast  http     ,Positive
RT   So proud  So excited  So thankful  Thank you SAG members for the votes  http   plixi com p         ,Positive
RT   Thank you  thank you  thank you SAG Awards  We are so grateful everyone enjoys our work ,Positive
RT   Way to go guys   Nice b day present  Ariel  RT  Here s the trophies  http   twitpic com  v hsm,Positive
Happy birthday    Please eat lots of cake for us ,Positive
Phil  Claire  We re not your parents  We re in much better shape       ,Positive
Gloria  If they re not wearing anything  I don t want them flying over my food       ,Negative
Haley  Yeah  they called for a family meeting when we switched to    milk       ,Positive
    Alex  It s our parents  anniversary so we re surprising them with breakfast in bed   ,Positive
    Mitchell  It s the most important playdate ever so I need you to sparkle  Sweetie  Cam  Oh  I m gonna sparkle like it s the FOJ   ,Positive
RT   I laughed so hard at the       or       reservation options  comment  made I spit out my sushi      ,Positive
Why  Michael    RT  Ask me later why I m laughing in this pic  #goldenglobes http   twitpic com  qq bp,Positive
You all look great     RT  All the beautiful people http   twitpic com  qq c ,Positive
Phil  Why do I have to watch a French movie  I didn t do anything wrong       ,Positive
cuteness     Thank you  Mr  Squirrel   for keeping me company on set  http   yfrog com gy zjwoj ,Positive
Barry  Now do you feel that  C  I do  B  Does it feel warm  C It does  It feels warm  Mitchell  M  Imagine that in a hot tub       ,Positive
 in the house  Ch check it out     The hilarious  rocks the Glee thang http   dly me     uFzC ,Positive
    P  Smartest dogs in the world       ,Positive
    Phil  She has to run everyday or she goes crazy  she s like a border collie  Claire  You re comparing me to a dog  ,Positive
    The only reason I remember him is because he s named after my favorite musical       ,Positive
    Phil  Oh yeah  everybody loves Michael Jordan  but nobody thinks of Scottie Pippen   ,Positive
Barry  I don t like to be touched  Cam  You re a massage therapist  B  Reiki master  Very little touching       ,Negative
Luke  I ve never taught anyone anything  But my playdate cancelled so I was wide open  S E  ,Negative
Gloria  Yes  I m driving the bike  S E  ,Positive
    Phil  I wish I were one of those people who thrives on the danger of leading a double life   ,Negative
Thanks for entertaining us    Your smart  endearing comedy  made this a great TV year  Way to go    ,Positive
RT   It s a huge honor to be named one of EW s Entertainers of the Year  Thank you family  my  Modern Family     my fans fo    ,Positive
      Modern Family  demonstrates the enormous comedic possibilities that spring out of simply honoring your characters     ,Positive
 Modern Family   Best comedy on TV  says   http   bit ly aKN CJ,Positive
 That was a crunchy surprise   Best line of the ep     RT  So   who is going to try a sandwich with potato chips in it today ,Positive
RT    My favorite episode of MF  is the one coming out tonight  I got to wear a suit and lay in the pool ,Positive
RT   Well this is a fun video a passerby took during our flash mob shoot  Where s Waldo   http   t co Su QHYB,Positive
   But watching all of you acting like children  it hit me  I ve got plenty of time left to be a kid Anyway  happy birthday to me  Manny    ,Positive
    Manny  I was almost too depressed to come today  I realized I let my childhood slip away   ,Negative
Luke to Claire  You do fun stuff  You put that potato chip in my sandwich  That was a crunchy surprise     ,Positive
Mitchell  This dance is my love letter to Cam     ,Positive
Phil The cone of trust exactomundo  Where you can speak your mind with no judgment  So what is it  Boys  your bodies are changing  eggs     ,Negative
    Claire  I m nice    Luke  Well  not now     ,Positive
    Claire  You think your dad is more fun than I am  Luke  Definitely    Dad s like crazy fun  But you re nice ,Positive
       like a present  Mitchell  Yeah  I read that card too     ,Positive
    Mitchell  Eight minutes talking to the lady in the stationery store and still no present  Cam  You know  I think a new friend is   ,Positive
Manny  How do I look  Jay  Like Al Capone  Manny  Thanks     ,Positive
Just filling out the application to family camp  You don t win the Dirty Dancing competition and not go back to defend your crown   Phil    ,Negative
He s kind of a doofus  I guess  but I thought you liked that about him    Haley    ,Positive
You care about germs  I ve seen you kiss a pigeon on the mouth   Phil    ,Positive
Gloria  Now the dog is happy  Manny can sleep and we have a jar of pickols      ,Positive
Happy birthday    What s your birthday wish   ,Positive
       and when it comes to my mom  never ask questions I don t want the answers to      ,Negative
    Manny  Jay  I ve learned a few things in my    years  don t scrimp on linens  don t compliment a teacher on her figure   ,Negative
Jay  You little rat  Manny  Don t call me a rat  She kills rats      ,Negative
Happy birthday    Can we get cake  too    RT   Happy Birthday   Do we get cake today at work ,Positive
    on favorite moments in season    http   www oprah com oprahshow Modern Family Cast Favorite Moments Video,Positive
RT    Meryl Streep could play Batman  and  be the right choice  She s perfection     Cameron Tucker       ,Positive
  hope you got to keep those cute pajamas     http   www youtube com watch v sukBiafGmjk,Positive
RT   The Entertainment Weekly photo shoot for Modern Family  http   www youtube com watch v sukBiafGmjk,Positive
Gloria  So how is it going  Manny  Great  Kelly s moving her stuff into my notebook  Gloria  This is sudden  Kelly  It just felt right     ,Positive
Mitch  Oh  remember how much fun we had when we built that bookshelf together  Jay to camera  That was my Vietnam  And I was in Vietnam     ,Positive
Claire  I m sorry  I m being ridiculous  Phil  Don t apologize  I love you when you re human     ,Negative
    Alex  You really think you trapped sunshine in there  I m just letting you know now I m not taking care of it when you guys die     ,Negative
    so we could always remember  Luke  No  no  don t open it ,Negative
    Claire  Oh  look at this  We went to the beach one day and Luke had such a good time that he wanted to bring home a jar of sunshine ,Positive
Gracias for the RT      ,Positive
Haha  yeah  I used to throw up all the time  Remember Buckety   Luke    ,Positive
      doorbell rings  Oh  she s here  She s here  OK  how s my hair   Manny    ,Positive
If an accident does happen  I hope he kills me  Because I don t think I would be a very inspiring disabled person   Cameron    ,Negative
Every home improvement project we ve undertaken has been a near death experience   Cameron    ,Positive
Whoa  We re not going to give this car to Haley  It s way to east to fit a mattress in the back   Claire     ,Positive
    You can insult a lot of things about me  my hair  my voice  my balance board exercises but don t insult my selling   ,Negative
We are loving the Entertainment Weekly covers of the Modern Family couples  Must haves         ,Positive
   and easily ranked as the evening s top rated show  This is the hit comedy s biggest rating ever  http   bit ly dcit w,Positive
Woohoo     RT  Great ratings last night  our best ever  Thanks so much for watching  everyone  Hope you liked it ,Positive
RT   New blog post  ENTERTAINMENT WEEKLY TAKES A LOOK INSIDE TV S FUNNIEST SHOW   MODERN FAMILY http   bit ly aGaeo ,Positive
RT    Modern Family  recap  Girl With a Negative Tattoo http   cot ag  WuVlA,Negative
RT   BTW  before u ask  Ty  what s twitter  Burrell   Julie  twitter puts me in a state of agitation  Bowen will not join twi    ,Positive
So many  But the jumping in the pool scene comes to mind   RT      What s been your favorite moment of season   ,Positive
We can t wait either  RT   Good morning y all  Modern Family season   premieres on Wed Sept   nd   I can t wait ,Positive
RT   Who is ready for next week s premier of Modern Family  http   bit ly c  YPD We r SO excited for u all to see the ne    ,Positive
Can t wait to see what adventures they have in Season    RT  http   twitpic com  pbgww   On the set today  Luv them  ,Positive
RT   Here s a great picture from the big night that just appeared in Emmy Magazine  backstage  just after our win    http      ,Positive
Hooray     Tonight is the last rerun of the summer  That means   NEW Modern Family next week    The wait is almost over  ,Positive
