tidy_tweet,Sentiment
The ADF and  welcomes the report by the Law Reform  Road and Community Safety Committee into drug l  https   t co m  DXQx Hy,Positive
The impact of stigma and discrimination towards people experiencing issues can t be ignored ,Negative
Greater exposure to alcohol advertising leads young people to start drinking earlier  to drink more often  and to d  https   t co i YH  sI l,Positive
Drug checking at music festivals will help save lives https   t co EnqDg  Z j via ,Positive
RT   Watching the #AFLTigersBlues games tonight  Keep your eye out for the  banner   designed by some lucky #Go ,Positive
In partnership with   QPS Charleville Local Drug Action Team created this fun music video with local  https   t co hEfYBsKIXQ,Positive
The Knox Local Drug Action Team uses the Communities That Care platform to deliver a Smart Generation with evidence  https   t co Rs KqURLNS,Positive
RT   Structural and systemic racism are major obstacles to achieve #HealthEquity and #CloseTheGap  The wisdom of #Indigenous Le ,Negative
In addition to working directly with migrant families  Kiri Hata is a dedicated member of the Hunter Multicultural  https   t co h g  wGJxq,Positive
Sarah Carmody is a marathoner  Redtails Football Club player  community leader and a mum   it s hard not to be insp  https   t co CzBLgucO s,Negative
For #IWD     we re celebrating women and the amazing work their doing in their communities   Hear from Nicqui Yadzi  https   t co euegxQYZLh,Positive
What more can we do in the AOD sector to support women ,Positive
RT    Many people remain unaware  blissfully or otherwise  of long term risks  which aren t just restricted to  heavy drinker ,Negative
Recent reports in the media regarding methadone were misleading  intrusive and sensationalised  and only served to  https   t co  fIixB cuL,Negative
RT   Times running out to get your club onto a good wicket  Sign your club up to  today to go in the draw to wi ,Positive
We commend the NT Government for promising to introduce Australia s first minimum floor price on alcohol  This move  https   t co cQfPWVilR ,Positive
RT   Alcohol ads featuring #NHMRC low risk drinking guidelines can help people drink less  Our new research in    h ,Positive
Great competition   please share with your networks  https   t co vCa  Km Pp,Positive
 There are no simple solutions  But everyone can make a difference if we all share responsibility for tackling the  https   t co tKI MgHK G,Positive
Meet Uncle Martin Ballangarry  a Gumbaynggirr Elder who chairs the Bowraville CDAT as well as being Deputy Mayor of  https   t co Ao hylLG Z,Positive
RT   New funding for South Australian sport clubs to tackle drugs menace    https   t co YM ,Negative
RT   Australians being urged not to use highly addictive benzodiazepines  or benzos  such as Valium to relieve back pain  No ,Negative
Have you submitted your application yet  Applications close on the   th of Feb   Successful applicants receive an i  https   t co xX nX  Zot,Positive
Last week the Wagga Wagga #CDAT was presented with a letter of appreciation for financially supporting the mentorin  https   t co  xpm njWe ,Positive
Deciding to seek treatment for alcohol and other drugs is a big step  here we talk through the process to help plan  https   t co KORBhukn I,Positive
RT   Did you miss Dr Malcolm Hogg s video presentation on delivering pain management in rural areas  Watch it on #TGAwebsite #code ,Negative
RT   What do you know about Fetal Alcohol Spectrum Disorder #FASD   Check out our evidenced based    FASD FAST FACTS for HE ,Negative
RT   Medicines that contain #codeine are no longer available without a prescription  Visit https   t co k g  Jb Qj to help ,Negative
 is a community building program that works on a number of levels  https   t co m gufvv Y ,Positive
RT    PH Parental provision of #alcohol to #teenagers does not reduce alcohol related risks compared with no supply htt ,Negative
RT   It s possible to become dependent on codeine medications without realising it  Do you know the warning signs of codeine dep ,Negative
 Thank you for sharing ,Positive
RT   Embrace      with a stronger  safer and more family friendly club  Join the Good Sports team today  https   t co muJRk ,Positive
Thinking of applying to the #LDAT Program  Join us for our webinar this afternoon      pm AEDT for a step by step g  https   t co Vb noH ULs,Positive
Survey finds  most festival goers would test their drugs  https   t co de xRXNlNc,Positive
RT   The NSW ACT Alcohol Policy Alliance is calling on all members supporters to help defend the Newcastle conditions by maki ,Positive
Keen to make a difference in your community  Join the Local Drug Action Team  LDAT  Program    Successful applicant  https   t co XaNDFAHplr,Positive
 Thank you for sharing ,Positive
Despite how it may seem  relapse isn t a sign of failure  https   t co fqNjZC cuC,Positive
RT   Sign up for our free program today  https   t co dyYDcXWMSi https   t co tiXbgbNRED,Positive
Access evidence based info about crystal methamphetamine or ice via the new  app  Free download   https   t co LrFGLeRFQ ,Positive
Hepburn s Local Drug Action team are creating new career pathways for young people  #LDAT https   t co  jGeEERnFZ,Positive
Beer goggles and cannabis goggles have been used as aides in schools  but are they an effective education tool  https   t co NBVvMTKzv ,Positive
Tips to ensure you keep safe during the summer months  https   t co  Gm WFPP R,Positive
Sending out a big thank you for your interest and support in our work this year   Wishing everyone a happy holidays  https   t co  gdporVig ,Positive
RT   Give your cricket club a great Xmas present with a       Kookaburra voucher  Sign your club up to   amp  not o ,Positive
RT   Work underway to reduce drug related harm in #Bendigo #LGBTI community https   t co khVhTlkbSf reporting on local impacts of  ,Negative
Lots of talk about nangs in the media today  but little about the risks associated with use  Here are the facts  https   t co YXpt pKH K,Negative
Are you taking a risk  https   t co Lz cwjQbXz https   t co uXtKbmGaZy,Negative
Blue Mountains #CDAT and Mountains Youth Services Team used peer to peer education principles to gain an understand  https   t co UjdPnPG R ,Positive
 As an individual you can t fight this on your own  If you try to do it on your own it s impossible  But as a commu  https   t co OVohKabJg ,Negative
Our concerns about Fentanyl and why we need pill testing at music festivals  https   t co qpMs  lNMV via ,Positive
 Rachierach   a member of  s Daybreak program  shares her story of overcoming alcohol dependence  https   t co yWdcFy Txy,Positive
RT   Mythbuster  talks facts on    be sure to check it out  and if you want more info go to https   t co hQz h  Md ,Positive
RT   Will you be watching the next Ashes match  Notice lots of alcohol ads  Submit a complaint to the #AARB and voice your ,Negative
In Australia  fentanyl is a schedule   drug  It s about    to     times stronger than morphine  https   t co   THzTZDCz,Positive
RT   We ve teamed up with      amp   to give your club the chance to win a        Ko ,Positive
