tidy_tweet,Sentiment
There s a lot of buzz about the keto diet and what it can do for your health  We cut through the noise and show you  https   t co ImZFjPuiqs,Negative
If your immune system is compromised  beware  These infections have subtle and severe symptoms you can get ahead of  https   t co eddilttWYP,Negative
It s not easy to avoid everything that might trigger your mood swings  but your #diet is easy to transform if you w  https   t co fNOviIcUmr,Negative
Have you heard of #IntermittentFasting  It s not safe for everyone  but there are so many ways to try it as a lifes  https   t co xZluztWIMl,Negative
Here s   pain free hacks you need for cleaning kitchen clutter after the holidays  https   t co DGO UZVvGv https   t co xZP LapV x,Positive
Here s   Healthy Reasons to Love #Spring    It can t come soon enough  so we re starting the seasonal appreciation  https   t co WXfth tAaU,Positive
There s such a thing as TOO MUCH #sleep   No way  Well  science is looking into it with this study  Here s what you  https   t co zk JmLlU  ,Negative
In her #book Spark Joy  Japanese decluttering guru    offers an illustrated guide to her acclaimed  https   t co   LcpGn a ,Positive
The new study found that women who spent over   hr each day worried more about what other people thought about thei  https   t co  KmfpeAA n,Negative
THIS is what aging gracefully looks like   #GlowUp with this wise #wellness advice from incredible females such as  https   t co e OIODiJDs,Positive
RT   If you liked this popular tweet on mindfulness  you might also be interested in the findings of a recent  funded s ,Positive
WARNING  Obesity in the United States has become so prevalent that it has been called a public health crisis  https   t co YrpB AQLPj,Negative
 I ve lived with this malady MS for    years  but I don t feel alone anymore    https   t co BWEi BffFV,Negative
Gather your grandma  your mom  your aunties and cousins   it s time to play these delightfully festive holiday them  https   t co ir TQqveGY,Positive
Not sure how to cater to a dairy allergy during your big holiday dinner  Let these recipes give you meal innovation  https   t co Mcgc Gzje ,Positive
Trying not to encourage drinking or some other bad vice with your #WhiteElephant   #BadSanta gift this year  Choose  https   t co jDM jiJ Pm,Negative
Be careful out there    https   t co hoq cBQGBS,Positive
   favorite stress fighting tactic is a breathing technique that he and his wife  Nicole Johnson  tau  https   t co QRRa PZDAR,Positive
Do you know YOUR odds of #IVF success  https   t co QflMlabsnk,Positive
The good news  Scans performed before surgery indicated no evidence of disease elsewhere in the body  We hope you r  https   t co  yAXu lz v,Positive
Are you all about #NewYearNewYou fitness and nutrition resolutions   We tried and ranked popular #fitness subscript  https   t co  ogO  yiYQ,Positive
 While it was a devastating diagnosis  it was a relief to know there was a reason behind my slipping abilities at w  https   t co xh  gOxLzf,Positive
In case you missed the news this week  #clinicaltrials investigating new immunotherapy drugs are on the rise  a new  https   t co KS s i PQq,Negative
Keep your arms  hips  knees  and ankles strong with these   simple exercises to help improve your balance and preve  https   t co  OQw FivQM,Positive
Commit to starting new habits and hobbies that are HEALTHY in       New research proves smart decisions like this c  https   t co C Yj  GLTa,Positive
A guide to help you understand the trends behind at home tests  the risks of using them  and whether or not YOU nee  https   t co yFHBJOgIYh,Positive
Today  a judge declined to dismiss charges in the case against film producer #HarveyWeinstein  Attorney  https   t co vZzF DZpWe,Negative
What does   the #Emmy award winning star of  The Marvelous Mrs  Maisel   Queen Victoria  and Richard B  https   t co XqEk XrFE ,Positive
Is the #keto #diet for you  Read about one man s surprising experience with the fad eating style  https   t co kw efgyjTO,Positive
The new investigation contributes to a growing body of evidence that links gut #bacteria to the immune system and n  https   t co DmLXe hMUC,Positive
Having very low #bloodsugar levels can cause seizures  coma  and even death   and it s a problem people who DON T h  https   t co  WV YXhavQ,Negative
Now young women with #breastcancer diagnoses can preserve their ability to have a family and avoid treatment delays  https   t co MK Pc or r,Positive
In ancient Greece   agora  meant  the marketplace   so agoraphobia is the term used to name the fear of being in a  https   t co  DyQg FDh ,Negative
What #anxiety meds have worked and what are you staying away from  There s no one size fits all treatment plan  but  https   t co KtAHYWvMLc,Negative
Find #gratitude in every moment by repeating phrases like   I am enough    This too shall pass   and more when you   https   t co ieduTEoOUo,Positive
 Having a better understanding of the exact prevalence of #MS can help us get a better understanding of the possibl  https   t co HdFD HPefB,Positive
You don t need to turn to a pill to help lower blood pressure  Try this natural therapy  https   t co Yl kdDUrL  https   t co o DZS Yzun,Positive
According to a spokesperson for her family  #PennyMarshall died of complications of #diabetes  #RIP https   t co yCoLDscEqf,Negative
Make tea  diffuse  or steam these   natural herbs to calm your anxious mind           https   t co j  dxL gkE https   t co FIF CKgukB,Positive
Give the gift of health  beauty  and wellness   without breaking the bank  https   t co u gxy rgfV,Positive
According to the   two or more people need to become ill through contact with the same contaminated beverage  https   t co JYDr UMUsd,Negative
Want to remain #STD free  Lower your risk of developing #cancer or genital warts by following these preventative  s  https   t co GXwGzdQnAR,Negative
#DidYouKnow living the #snowbird lifestyle  flying South for winter  living up North during the warmer months  coul  https   t co  UGhfWRnw ,Positive
Heralded as the best  if not the only way  to advance medicine  clinical trials are designed to evaluate new ways t  https   t co QXEFWNd gf,Positive
Not feeling yourself  Put these on your reading list ASAP and start a gratitude journal over the holidays and engra  https   t co AlmWeZK o ,Positive
SWEET  These diabetes friendly holiday cookie #recipes are tasty   and reduce your risk for blood sugar spikes  Per  https   t co bcQwVhhaeO,Positive
The restrictive nature of any #diet can be dangerous for people with underlying eating disorders  but #keto can be  https   t co  CVp  sPqM,Negative
Plan  and practice   the dish everyone s going to love at the dinner party next week with these tasty ingredient sw  https   t co N   F  ckE,Positive
In cold  dark climates  like Finland   people are often less active  Obesity rates increase  depression can develop  https   t co JQgfnN wzR,Positive
If you can afford to buy #organic #food  a new study urges you to because you may help reduce your risk of some typ  https   t co XzRseXHjoC,Positive
Happy #NationalMapleSyrupDay  tastemakers  Share this with a stack lovin  foodie friend of yours and indulge in  https   t co tJ  qUxM a,Positive
Do you like #tofu and #edamame  See what the experts say it does for your body  https   t co aIzzroAeyr,Positive
Get a shot  save a life  It should be as simple as that    https   t co Ptdc YURQ ,Positive
 Not only are #AfricanAmerican #women at twice the risk  but in this study we found they also took twice as long to  https   t co XQ EOEnc  ,Negative
If you have #type  #diabetes  you know how stressful it can be to test your #bloodsugar over and over again  But ar  https   t co yQmUUPBN d,Negative
If you have #BreastCancer  here s some new evidence that #exercise will help make you stronger  https   t co  bT d tDIw,Positive
Microwaving Food in Plastic Could Be Hurting Your Health https   t co L a knr w  https   t co SmNFaBVDoS,Negative
RT   American entertainer Richard Pryor died    years ago this week  After his diagnosis  he often joked that #MS stood for  More ,Positive
Use these expert tips to boost and maintain your energy and ward off fatigue     https   t co tOzafhCOBI,Positive
From foods to stay hydrated to the health risks of #dehydration  our detailed guide offers answers to just about ev  https   t co y  FUrU XP,Negative
What is congestive heart failure  Well   failure  in this case doesn t indicate that it stops working altogether  b  https   t co CXvQ FEjoU,Negative
To prevent #dehydration  add these   water packed  dietician approved bites to your plate  https   t co SklMoDGkHQ https   t co a  qPgL Eq,Positive
Restless leg syndrome  a swollen tongue  and increased fatigue or exhaustion are just a few symptoms that show you   https   t co L   IoGzvR,Negative
You could need a new pillow  or dust bunnies could be hiding in the corners of your room   allergens hide everywher  https   t co A zuFaIY Q,Negative
