tidy_tweet,Sentiment
RT   BREAKING   s pick for chief of staff    recently led multiple attacks against #students ,Negative
RT    The Bureau has abandoned the very consumers it is tasked by Congress with protecting      ,Negative
RT   #Trump s #ChiefofStaff    is famous for  dropping lawsuits against predatory lenders  revising rules in ,Negative
#Trump s #ChiefofStaff    is famous for  dropping lawsuits against predatory lenders  revising rule  https   t co r kkSTSfXs,Negative
 The Bureau has abandoned the very consumers it is tasked by Congress with protecting     https   t co pcnJPOsjmZ,Negative
BREAKING   s pick for chief of staff    recently led multiple attacks against  https   t co  xHyrdaaEH,Negative
RT   Betsy DeVos tried to avoid helping students who were defrauded by # profit schools  but we took her to court and stopped her  ,Negative
RT   MEDIA REQUEST  Student Loan Borrower impacted by a shutdown for profit college to be interviewed  Please contact cody ,Positive
MEDIA REQUEST  Student Loan Borrower impacted by a shutdown for profit college to be interviewed  Please contact co  https   t co ZXWMHtrjmm,Positive
When we fight  we win     https   t co NLjZp o rC,Positive
#NEWS   loses in court  forced to cancel              in #studentloan debt  h t    https   t co KmNWtXqy n,Negative
Affected #studentloan borrowers will begin receiving email notifications from the  on Friday   https   t co xIopKTshgl,Negative
 This is a good first step  but it s not good enough    should  abandon her attempts to rewrite the borr  https   t co  AcMxrsGaU,Positive
RT   #BREAKING  The #Trump administration will cancel thousands of Americans  federal #studentloans  carrying out an #Obama e ,Negative
#BREAKING  The #Trump administration will cancel thousands of Americans  federal #studentloans  carrying out an  https   t co LMdLiTNayf,Negative
 Female students take on more debt than their male counterparts in every level of education    https   t co  nbnSuHzMY,Negative
The state of Rhode Island has                in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
RT   Class is in session  Our #StudentLoan Repayment     #workshop for borrowers in #Florida starts in    minutes    Join now ,Positive
Predatory # profit schools offer careers with low salaries and high #studentdebt  Why won t the #Trump administrati  https   t co KyCYEH SfH,Negative
RT   Typically in Oct   the CFPB publishes an analysis of student loan complaints  This year  Oct  came and went with no repo ,Negative
RT   Hey   what s up      Complaints are often one of the first warning signs of disturbing trends in the student loan ,Negative
Student loan companies have thousands of consumer complaints against them  Why is the #Trump administration hiding  https   t co TT  J hWsm,Negative
Our supporters identified hundreds of illegal #studentdebt relief companies   including this scum bag   https   t co pNNcjEyOeb,Positive
Finally  The government will forgive the #studentdebt of teachers who had their #grants unfairly converted to  https   t co VEJbHpNgcX,Positive
We have a simple message    Americans hurt by #student debt need a #BillofRights      https   t co YRNAAmmP f,Negative
The state of Pennsylvania has                 in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
RT   Momentum is building for new rules that would make it easier to discharge federal #studentloans during bankruptcy   http ,Positive
Momentum is building for new rules that would make it easier to discharge federal #studentloans during bankruptcy   https   t co a RJsKXvgo,Positive
#Studentloan delinquencies have a significant negative impact on the #economy   https   t co wlfp  wpnJ,Negative
The number of people aged    and older with #studentdebt quadrupled between      and        https   t co NDhCJHwNwk,Positive
We are FINALLY hearing success stories from Public Service Loan Forgiveness applicants       https   t co  IFtSZzUQn,Positive
This is unacceptable  We must do better for our public service workers      https   t co TVgyekFuS ,Negative
The state of Oregon has                 in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
RT    With no end in sight  my #studentdebt will hold me back from savings  investing  buying a home  and contributing to loc ,Negative
 With no end in sight  my #studentdebt will hold me back from savings  investing  buying a home  and contributing t  https   t co VOZXLfSkL ,Negative
#Millennials carrying #studentdebt face significantly higher obstacles to #home ownership than those who don t   https   t co  SU  febb ,Negative
When those in the highest paid professions are struggling   The #studentdebt problem should be clear   https   t co D eG iyKDX,Negative
  is fighting to end this disastrous problem    https   t co ynrollJORS,Negative
This crisis must end now     https   t co YBvkyM  st,Negative
 Tens of thousands of people have applied for the relief program  But so far  most have been rejected     https   t co KUxmz VzRv,Positive
FACT  The #studentdebtcrisis disproportionately hurts #women  h t    https   t co  HHnpigh A,Negative
The state of Oklahoma has                 in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
Thank you  for taking on     https   t co vQc  Vd b ,Positive
ALERT  If your # profit school shutdown  there are time sensitive options for #studentloan cancellation   https   t co  ItSyHdWXA,Positive
We CANNOT break this promise to #veterans   https   t co aJ p Ff pI,Positive
RT   This is unacceptable  This is a #CRISIS    https   t co lA  HWe w ,Negative
RT   Too much student debt stress    #MyMentalStateIn Words https   t co iZji WM Ot,Negative
ALERT  #Trump administration officials are actively threatening student loan forgiveness programs  #ProtectPSLF  https   t co MjPyo  CJR,Positive
RT   DEVELOPING  #FOIA prompts  to release suppressed report showing banks like Wells Fargo  WFC burying students in co ,Positive
Too much student debt stress    #MyMentalStateIn Words https   t co iZji WM Ot,Negative
RT   We look forward to working with the new state leaders in      to protect #studentloan borrowers  #Studentdebt was an i ,Positive
This is unacceptable  This is a #CRISIS    https   t co lA  HWe w ,Negative
The burden makes it hard to start a family  buy a home or open a business  That s a long term drag on economic grow  https   t co kIuGCwmbZC,Negative
The state of Ohio has                 in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
We must support #teachers and other valuable public service workers    https   t co RpdlknOPk ,Positive
The state of North Dakota has                in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
Thank you  Maine  Taking steps to help fight the student debt crisis       https   t co G  aDXQk R,Negative
ALERT  If your school closes  your #studentloans may be cancelled  But you ll have to act fast   https   t co dd gBuP FR,Positive
The state of North Carolina has                 in total student loan debt  Help us spread awareness  Retweet #StudentDebtFacts  ,Positive
Public Service Loan Forgiveness requires over    years of payments and meticulous attention to detail   https   t co  IFtSZzUQn,Positive
 A bipartisan bill would allow parents who borrowed #studentloans for children who became severely #disabled to wal  https   t co z t iRseQD,Negative
RT   If you are a student veteran who attended an ECA school w  student loan debt and or are seeking help transferring to a ne ,Positive
